,Location,NFIA-Nuc_engagement
chr17_38720284_38720299,orientated upstream,0.301029996
chr17_47593962_47593977,orientated upstream,0.301029996
chr17_48100766_48100781,orientated upstream,0.301029996
chr17_57507983_57507998,orientated upstream,0.301029996
chr17_74379697_74379712,orientated upstream,0.301029996
chr2_191382987_191383002,orientated upstream,0.301029996
chr2_54652737_54652752,orientated upstream,0.301029996
chr20_21096662_21096677,orientated upstream,0.301029996
chr20_39328549_39328564,orientated upstream,0.301029996
chr20_41387603_41387618,orientated upstream,0.301029996
chr3_13461691_13461706,orientated upstream,0.301029996
chr3_24953250_24953265,orientated upstream,0.301029996
chr3_49111526_49111541,orientated upstream,0.301029996
chr3_8796101_8796116,orientated upstream,0.301029996
chr4_137475121_137475136,orientated upstream,0.301029996
chr4_16141037_16141052,orientated upstream,0.301029996
chr4_162865333_162865348,orientated upstream,0.301029996
chr4_46386762_46386777,orientated upstream,0.301029996
chr5_120456193_120456208,orientated upstream,0.301029996
chr5_140054271_140054286,orientated upstream,0.301029996
chr5_34407796_34407811,orientated upstream,0.301029996
chr5_61886410_61886425,orientated upstream,0.301029996
chr5_67244422_67244437,orientated upstream,0.301029996
chr6_108767548_108767563,orientated upstream,0.301029996
chr6_116635044_116635059,orientated upstream,0.301029996
chr6_40021337_40021352,orientated upstream,0.301029996
chr6_41477776_41477791,orientated upstream,0.301029996
chr7_43443551_43443566,orientated upstream,0.301029996
chr7_91286648_91286663,orientated upstream,0.301029996
chr8_20236499_20236514,orientated upstream,0.301029996
chr8_28386662_28386677,orientated upstream,0.301029996
chr8_6787705_6787720,orientated upstream,0.301029996
chr8_6793044_6793059,orientated upstream,0.301029996
chr9_129052679_129052694,orientated upstream,0.301029996
chr9_13967964_13967979,orientated upstream,0.301029996
chr9_99592329_99592344,orientated upstream,0.301029996
chr1_115962090_115962105,orientated upstream,0.301029996
chr1_160605794_160605809,orientated upstream,0.301029996
chr1_178932504_178932519,orientated upstream,0.301029996
chr1_229118145_229118160,orientated upstream,0.301029996
chr1_31574080_31574095,orientated upstream,0.301029996
chr1_47502218_47502233,orientated upstream,0.301029996
chr1_76270215_76270230,orientated upstream,0.301029996
chr10_123315526_123315541,orientated upstream,0.301029996
chr10_87922237_87922252,orientated upstream,0.301029996
chr11_113504763_113504778,orientated upstream,0.301029996
chr11_126154243_126154258,orientated upstream,0.301029996
chr12_14780034_14780049,orientated upstream,0.301029996
chr12_52354378_52354393,orientated upstream,0.301029996
chr12_55839505_55839520,orientated upstream,0.301029996
chr13_25585161_25585176,orientated upstream,0.301029996
chr14_105061531_105061546,orientated upstream,0.301029996
chr14_64218117_64218132,orientated upstream,0.301029996
chr14_71486526_71486541,orientated upstream,0.301029996
chr14_72613386_72613401,orientated upstream,0.301029996
chr15_27250370_27250385,orientated upstream,0.301029996
chr15_40537658_40537673,orientated upstream,0.301029996
chr15_65306767_65306782,orientated upstream,0.301029996
chr16_10328446_10328461,orientated upstream,0.301029996
chr16_15032696_15032711,orientated upstream,0.301029996
chr16_20149893_20149908,orientated upstream,0.301029996
chr16_57541512_57541527,orientated upstream,0.301029996
chr16_88445364_88445379,orientated upstream,0.301029996
chr17_27233222_27233237,orientated upstream,0.301029996
chr18_36021493_36021508,orientated upstream,0.301029996
chr18_48940005_48940020,orientated upstream,0.301029996
chr2_127094806_127094821,orientated upstream,0.301029996
chr2_156751683_156751698,orientated upstream,0.301029996
chr2_83014549_83014564,orientated upstream,0.301029996
chr20_48621064_48621079,orientated upstream,0.301029996
chr20_49957255_49957270,orientated upstream,0.301029996
chr3_11954729_11954744,orientated upstream,0.301029996
chr3_129554467_129554482,orientated upstream,0.301029996
chr3_13601210_13601225,orientated upstream,0.301029996
chr3_64730817_64730832,orientated upstream,0.301029996
chr4_164952744_164952759,orientated upstream,0.301029996
chr5_157601091_157601106,orientated upstream,0.301029996
chr5_171295401_171295416,orientated upstream,0.301029996
chr5_173507398_173507413,orientated upstream,0.301029996
chr5_99071027_99071042,orientated upstream,0.301029996
chr6_138693633_138693648,orientated upstream,0.301029996
chr6_24598091_24598106,orientated upstream,0.301029996
chr6_35435224_35435239,orientated upstream,0.301029996
chr6_75933820_75933835,orientated upstream,0.301029996
chr7_137760378_137760393,orientated upstream,0.301029996
chr7_4704792_4704807,orientated upstream,0.301029996
chr8_22876472_22876487,orientated upstream,0.301029996
chr8_97569744_97569759,orientated upstream,0.301029996
chr9_110172709_110172724,orientated upstream,0.301029996
chr9_36164549_36164564,orientated upstream,0.301029996
chr9_445164_445179,orientated upstream,0.301029996
chr9_92605387_92605402,orientated upstream,0.301029996
chrX_119063202_119063217,orientated upstream,0.301029996
chrX_134605110_134605125,orientated upstream,0.301029996
chr3_39153668_39153683,orientated downstream,0.301029996
chr17_81651784_81651799,orientated downstream,0.301029996
chr1_148172186_148172201,orientated downstream,0.301029996
chr3_123602546_123602561,orientated downstream,0.301029996
chr16_57235349_57235364,orientated downstream,0.301029996
chr8_59698152_59698167,orientated downstream,0.301029996
chr20_56555135_56555150,orientated downstream,0.301029996
chrX_119015543_119015558,orientated downstream,0.301029996
chr13_27341849_27341864,orientated downstream,0.301029996
chr2_101151486_101151501,orientated downstream,0.301029996
chr5_149485941_149485956,orientated downstream,0.301029996
chr11_75032567_75032582,orientated downstream,0.301029996
chr4_185238938_185238953,orientated downstream,0.301029996
chrY_2160383_2160398,orientated downstream,0.301029996
chr18_22872355_22872370,orientated downstream,0.301029996
chr6_52153003_52153018,orientated downstream,0.301029996
chr17_50865678_50865693,orientated downstream,0.301029996
chr6_139344381_139344396,orientated downstream,0.301029996
chr11_105345121_105345136,orientated downstream,0.301029996
chr12_43009509_43009524,orientated downstream,0.301029996
chr19_39342179_39342194,orientated downstream,0.301029996
chr19_49802478_49802493,orientated downstream,0.301029996
chr3_9028242_9028257,orientated downstream,0.301029996
chr5_120458412_120458427,orientated downstream,0.301029996
chrX_115450001_115450016,orientated downstream,0.301029996
chr17_16488732_16488747,orientated downstream,0.301029996
chr14_52926460_52926475,orientated downstream,0.301029996
chr2_190082337_190082352,orientated downstream,0.301029996
chr2_240238056_240238071,orientated downstream,0.301029996
chr16_28539066_28539081,orientated downstream,0.301029996
chr20_4730830_4730845,orientated downstream,0.301029996
chr3_134606859_134606874,orientated downstream,0.301029996
chr5_122327291_122327306,orientated downstream,0.301029996
chr1_153441726_153441741,orientated downstream,0.301029996
chr11_14771315_14771330,orientated downstream,0.301029996
chr19_43087895_43087910,orientated downstream,0.301029996
chr2_112891437_112891452,orientated downstream,0.301029996
chr3_124770829_124770844,orientated downstream,0.301029996
chr9_2355725_2355740,orientated downstream,0.301029996
chr1_160857120_160857135,orientated downstream,0.301029996
chr1_70034646_70034661,orientated downstream,0.301029996
chr1_85200903_85200918,orientated downstream,0.301029996
chr10_34608082_34608097,orientated downstream,0.301029996
chr12_116159333_116159348,orientated downstream,0.301029996
chr15_65211523_65211538,orientated downstream,0.301029996
chr15_77506602_77506617,orientated downstream,0.301029996
chr16_81523530_81523545,orientated downstream,0.301029996
chr17_57507983_57507998,orientated downstream,0.301029996
chr19_8610859_8610874,orientated downstream,0.301029996
chr2_147833801_147833816,orientated downstream,0.301029996
chr2_152791087_152791102,orientated downstream,0.301029996
chr3_184241896_184241911,orientated downstream,0.301029996
chr4_137475121_137475136,orientated downstream,0.301029996
chr1_229118145_229118160,orientated downstream,0.301029996
chr10_10589805_10589820,orientated downstream,0.301029996
chr10_133159193_133159208,orientated downstream,0.301029996
chr11_126154243_126154258,orientated downstream,0.301029996
chr12_109712139_109712154,orientated downstream,0.301029996
chr12_8919848_8919863,orientated downstream,0.301029996
chr17_30367912_30367927,orientated downstream,0.301029996
chr20_10240174_10240189,orientated downstream,0.301029996
chr3_40019614_40019629,orientated downstream,0.301029996
chr5_171295401_171295416,orientated downstream,0.301029996
chr8_132339192_132339207,orientated downstream,0.301029996
chr8_21744399_21744414,orientated downstream,0.301029996
chr1_112715405_112715420,orientated upstream,0.477121255
chr22_20495515_20495530,orientated upstream,0.477121255
chr19_15640776_15640791,orientated upstream,0.477121255
chr16_85653126_85653141,orientated upstream,0.477121255
chr14_35403948_35403963,orientated upstream,0.477121255
chr11_76799308_76799323,orientated upstream,0.477121255
chr1_6236135_6236150,orientated upstream,0.477121255
chr11_61860515_61860530,orientated upstream,0.477121255
chr6_157891721_157891736,orientated upstream,0.477121255
chr1_119068584_119068599,orientated upstream,0.477121255
chr2_25252451_25252466,orientated upstream,0.477121255
chr6_35728085_35728100,orientated upstream,0.477121255
chr19_17403373_17403388,orientated upstream,0.477121255
chr2_216691685_216691700,orientated upstream,0.477121255
chr17_74878399_74878414,orientated upstream,0.477121255
chr3_30665169_30665184,orientated upstream,0.477121255
chr1_119648237_119648252,orientated upstream,0.477121255
chr17_78782637_78782652,orientated upstream,0.477121255
chr6_144850162_144850177,orientated upstream,0.477121255
chr15_60299843_60299858,orientated upstream,0.477121255
chr5_79811087_79811102,orientated upstream,0.477121255
chr2_84898618_84898633,orientated upstream,0.477121255
chr17_29125090_29125105,orientated upstream,0.477121255
chr14_65950393_65950408,orientated upstream,0.477121255
chr20_58907909_58907924,orientated upstream,0.477121255
chr17_48605607_48605622,orientated upstream,0.477121255
chr19_2169137_2169152,orientated upstream,0.477121255
chr6_132673590_132673605,orientated upstream,0.477121255
chr7_32062355_32062370,orientated upstream,0.477121255
chrX_152817491_152817506,orientated upstream,0.477121255
chrX_39984569_39984584,orientated upstream,0.477121255
chr2_119560537_119560552,orientated upstream,0.477121255
chr10_30828895_30828910,orientated upstream,0.477121255
chr17_82559850_82559865,orientated upstream,0.477121255
chr22_46267891_46267906,orientated upstream,0.477121255
chr1_220826338_220826353,orientated upstream,0.477121255
chr13_48532632_48532647,orientated upstream,0.477121255
chr19_18021592_18021607,orientated upstream,0.477121255
chr2_215922111_215922126,orientated upstream,0.477121255
chr1_147168721_147168736,orientated upstream,0.477121255
chr5_179454597_179454612,orientated upstream,0.477121255
chr3_177178178_177178193,orientated upstream,0.477121255
chr4_74259164_74259179,orientated upstream,0.477121255
chr5_172443609_172443624,orientated upstream,0.477121255
chr17_78718137_78718152,orientated upstream,0.477121255
chr11_18106168_18106183,orientated upstream,0.477121255
chr5_134090603_134090618,orientated upstream,0.477121255
chr11_94624740_94624755,orientated upstream,0.477121255
chr2_65057652_65057667,orientated upstream,0.477121255
chr21_21029425_21029440,orientated upstream,0.477121255
chr15_73975917_73975932,orientated upstream,0.477121255
chr2_38428046_38428061,orientated upstream,0.477121255
chr1_227972929_227972944,orientated upstream,0.477121255
chr6_137783818_137783833,orientated upstream,0.477121255
chr7_26201993_26202008,orientated upstream,0.477121255
chr9_135130393_135130408,orientated upstream,0.477121255
chr12_111248451_111248466,orientated upstream,0.477121255
chr17_55607850_55607865,orientated upstream,0.477121255
chr19_42280719_42280734,orientated upstream,0.477121255
chr20_2109640_2109655,orientated upstream,0.477121255
chr4_153121647_153121662,orientated upstream,0.477121255
chr5_149060516_149060531,orientated upstream,0.477121255
chr6_16781890_16781905,orientated upstream,0.477121255
chrX_45164168_45164183,orientated upstream,0.477121255
chr17_7655220_7655235,orientated upstream,0.477121255
chr1_21334299_21334314,orientated upstream,0.477121255
chr12_96242812_96242827,orientated upstream,0.477121255
chr14_77668514_77668529,orientated upstream,0.477121255
chr16_50696762_50696777,orientated upstream,0.477121255
chr19_53282149_53282164,orientated upstream,0.477121255
chr19_19618952_19618967,orientated upstream,0.477121255
chr2_100199091_100199106,orientated upstream,0.477121255
chr6_136969078_136969093,orientated upstream,0.477121255
chr7_44072546_44072561,orientated upstream,0.477121255
chr7_73960767_73960782,orientated upstream,0.477121255
