,Location,NFIA-Nuc_engagement
chr1_38298002_38298017,random orientated downstream,0.301029996
chr11_1400097_1400112,random orientated downstream,0.301029996
chr12_107874910_107874925,random orientated downstream,0.301029996
chr13_24742144_24742159,random orientated downstream,0.301029996
chr16_74225017_74225032,random orientated downstream,0.301029996
chr18_48107598_48107613,random orientated downstream,0.301029996
chr4_185238938_185238953,random orientated downstream,0.301029996
chr6_17865452_17865467,random orientated downstream,0.301029996
chrY_2160383_2160398,random orientated downstream,0.301029996
chr1_15372184_15372199,random orientated downstream,0.301029996
chr1_92087739_92087754,random orientated downstream,0.301029996
chr10_113921767_113921782,random orientated downstream,0.301029996
chr10_43595450_43595465,random orientated downstream,0.301029996
chr12_115440594_115440609,random orientated downstream,0.301029996
chr16_20741470_20741485,random orientated downstream,0.301029996
chr18_22872355_22872370,random orientated downstream,0.301029996
chr19_14496384_14496399,random orientated downstream,0.301029996
chr2_217248463_217248478,random orientated downstream,0.301029996
chr4_13239089_13239104,random orientated downstream,0.301029996
chr4_40897725_40897740,random orientated downstream,0.301029996
chrX_119685927_119685942,random orientated downstream,0.301029996
chr1_43577623_43577638,random orientated downstream,0.301029996
chr15_43294528_43294543,random orientated downstream,0.301029996
chr15_82051868_82051883,random orientated downstream,0.301029996
chr17_50865678_50865693,random orientated downstream,0.301029996
chr17_79715824_79715839,random orientated downstream,0.301029996
chr2_151908688_151908703,random orientated downstream,0.301029996
chr6_139344381_139344396,random orientated downstream,0.301029996
chr6_141824582_141824597,random orientated downstream,0.301029996
chr6_5981793_5981808,random orientated downstream,0.301029996
chr7_22723273_22723288,random orientated downstream,0.301029996
chr1_213609707_213609722,random orientated downstream,0.301029996
chr10_86872911_86872926,random orientated downstream,0.301029996
chr11_107741296_107741311,random orientated downstream,0.301029996
chr12_43009509_43009524,random orientated downstream,0.301029996
chr13_30833090_30833105,random orientated downstream,0.301029996
chr15_44194553_44194568,random orientated downstream,0.301029996
chr16_67673836_67673851,random orientated downstream,0.301029996
chr19_49802478_49802493,random orientated downstream,0.301029996
chr2_86628338_86628353,random orientated downstream,0.301029996
chr21_32112430_32112445,random orientated downstream,0.301029996
chr3_185122770_185122785,random orientated downstream,0.301029996
chr3_9028242_9028257,random orientated downstream,0.301029996
chr4_108117768_108117783,random orientated downstream,0.301029996
chr9_124849988_124850003,random orientated downstream,0.301029996
chr9_27457604_27457619,random orientated downstream,0.301029996
chrX_129642120_129642135,random orientated downstream,0.301029996
chrX_136189442_136189457,random orientated downstream,0.301029996
chr11_124103359_124103374,random orientated downstream,0.301029996
chr12_120365780_120365795,random orientated downstream,0.301029996
chr12_14869643_14869658,random orientated downstream,0.301029996
chr14_101856132_101856147,random orientated downstream,0.301029996
chr14_39339262_39339277,random orientated downstream,0.301029996
chr15_55164486_55164501,random orientated downstream,0.301029996
chr17_16488732_16488747,random orientated downstream,0.301029996
chr1_12525585_12525600,random orientated downstream,0.301029996
chr1_243255499_243255514,random orientated downstream,0.301029996
chr10_46524417_46524432,random orientated downstream,0.301029996
chr14_52926460_52926475,random orientated downstream,0.301029996
chr15_73688642_73688657,random orientated downstream,0.301029996
chr16_77896587_77896602,random orientated downstream,0.301029996
chr2_190082337_190082352,random orientated downstream,0.301029996
chr2_231415227_231415242,random orientated downstream,0.301029996
chr2_240238056_240238071,random orientated downstream,0.301029996
chr5_35319799_35319814,random orientated downstream,0.301029996
chr6_52547853_52547868,random orientated downstream,0.301029996
chr8_100503028_100503043,random orientated downstream,0.301029996
chr9_114617182_114617197,random orientated downstream,0.301029996
chr1_214823347_214823362,random orientated downstream,0.301029996
chr10_101164114_101164129,random orientated downstream,0.301029996
chr10_104339690_104339705,random orientated downstream,0.301029996
chr12_2163361_2163376,random orientated downstream,0.301029996
chr14_60226466_60226481,random orientated downstream,0.301029996
chr16_12971424_12971439,random orientated downstream,0.301029996
chr16_28539066_28539081,random orientated downstream,0.301029996
chr16_57106946_57106961,random orientated downstream,0.301029996
chr16_75258906_75258921,random orientated downstream,0.301029996
chr17_4678488_4678503,random orientated downstream,0.301029996
chr2_222859963_222859978,random orientated downstream,0.301029996
chr2_239311831_239311846,random orientated downstream,0.301029996
chr20_4730830_4730845,random orientated downstream,0.301029996
chr22_42686921_42686936,random orientated downstream,0.301029996
chr5_122327291_122327306,random orientated downstream,0.301029996
chr5_55438227_55438242,random orientated downstream,0.301029996
chr5_71744602_71744617,random orientated downstream,0.301029996
chr6_133894980_133894995,random orientated downstream,0.301029996
chr7_26858200_26858215,random orientated downstream,0.301029996
chr7_99536585_99536600,random orientated downstream,0.301029996
chr1_153441726_153441741,random orientated downstream,0.301029996
chr1_201192331_201192346,random orientated downstream,0.301029996
chr1_42419540_42419555,random orientated downstream,0.301029996
chr11_14771315_14771330,random orientated downstream,0.301029996
chr11_18005950_18005965,random orientated downstream,0.301029996
chr11_72836204_72836219,random orientated downstream,0.301029996
chr12_29316996_29317011,random orientated downstream,0.301029996
chr14_49951078_49951093,random orientated downstream,0.301029996
chr15_52666934_52666949,random orientated downstream,0.301029996
chr2_174878692_174878707,random orientated downstream,0.301029996
chr22_32325682_32325697,random orientated downstream,0.301029996
chr3_113746662_113746677,random orientated downstream,0.301029996
chr3_124770829_124770844,random orientated downstream,0.301029996
chr5_31477555_31477570,random orientated downstream,0.301029996
chr5_32145056_32145071,random orientated downstream,0.301029996
chr5_81086922_81086937,random orientated downstream,0.301029996
chr9_2355725_2355740,random orientated downstream,0.301029996
chrX_150615533_150615548,random orientated downstream,0.301029996
chr1_118111604_118111619,random orientated downstream,0.301029996
chr1_160857120_160857135,random orientated downstream,0.301029996
chr1_208203241_208203256,random orientated downstream,0.301029996
chr1_220432114_220432129,random orientated downstream,0.301029996
chr1_85200903_85200918,random orientated downstream,0.301029996
chr10_34608082_34608097,random orientated downstream,0.301029996
chr11_1991300_1991315,random orientated downstream,0.301029996
chr12_116159333_116159348,random orientated downstream,0.301029996
chr12_124017767_124017782,random orientated downstream,0.301029996
chr13_75879858_75879873,random orientated downstream,0.301029996
chr14_81416075_81416090,random orientated downstream,0.301029996
chr15_49646151_49646166,random orientated downstream,0.301029996
chr15_65211523_65211538,random orientated downstream,0.301029996
chr15_77506602_77506617,random orientated downstream,0.301029996
chr17_33696702_33696717,random orientated downstream,0.301029996
chr17_38720284_38720299,random orientated downstream,0.301029996
chr17_47593962_47593977,random orientated downstream,0.301029996
chr17_48100766_48100781,random orientated downstream,0.301029996
chr17_57507983_57507998,random orientated downstream,0.301029996
chr17_74379697_74379712,random orientated downstream,0.301029996
chr19_8610859_8610874,random orientated downstream,0.301029996
chr2_147833801_147833816,random orientated downstream,0.301029996
chr2_191382987_191383002,random orientated downstream,0.301029996
chr20_21096662_21096677,random orientated downstream,0.301029996
chr3_24953250_24953265,random orientated downstream,0.301029996
chr3_49111526_49111541,random orientated downstream,0.301029996
chr3_8796101_8796116,random orientated downstream,0.301029996
chr4_137475121_137475136,random orientated downstream,0.301029996
chr4_16141037_16141052,random orientated downstream,0.301029996
chr5_140054271_140054286,random orientated downstream,0.301029996
chr5_31355559_31355574,random orientated downstream,0.301029996
chr5_67244422_67244437,random orientated downstream,0.301029996
chr6_108767548_108767563,random orientated downstream,0.301029996
chr6_41477776_41477791,random orientated downstream,0.301029996
chr7_91286648_91286663,random orientated downstream,0.301029996
chr8_102794499_102794514,random orientated downstream,0.301029996
chr8_20236499_20236514,random orientated downstream,0.301029996
chr8_6787705_6787720,random orientated downstream,0.301029996
chr8_6793044_6793059,random orientated downstream,0.301029996
chr9_129052679_129052694,random orientated downstream,0.301029996
chr9_13967964_13967979,random orientated downstream,0.301029996
chr1_160605794_160605809,random orientated downstream,0.301029996
chr1_178932504_178932519,random orientated downstream,0.301029996
chr1_229118145_229118160,random orientated downstream,0.301029996
chr1_31574080_31574095,random orientated downstream,0.301029996
chr1_47502218_47502233,random orientated downstream,0.301029996
chr1_76270215_76270230,random orientated downstream,0.301029996
chr10_123315526_123315541,random orientated downstream,0.301029996
chr10_133159193_133159208,random orientated downstream,0.301029996
chr11_126154243_126154258,random orientated downstream,0.301029996
chr12_109712139_109712154,random orientated downstream,0.301029996
